scenario,month,business_unit,category,line,value
ly_actual,3,nordics,dairy,cogs_production,223388.66
ly_actual,3,nordics,dairy,cogs_logistics,130310.05
ly_actual,3,nordics,dairy,opex_marketing,147453.57
ly_actual,3,nordics,dairy,opex_sales,123192.28
ly_actual,3,nordics,dairy,opex_gna,70710.13
ly_actual,3,nordics,dairy,opex_rnd,21213.04
ly_actual,3,nordics,dairy,d_and_a,47593.36
ly_actual,3,nordics,home_care,revenue,1124464.3
ly_actual,3,nordics,home_care,cogs_materials,418300.72
ly_actual,3,nordics,home_care,cogs_production,161922.86
ly_actual,3,nordics,home_care,cogs_logistics,94455.0
ly_actual,3,nordics,home_care,opex_marketing,118478.15
ly_actual,3,nordics,home_care,opex_sales,101201.79
ly_actual,3,nordics,home_care,opex_gna,52628.89
ly_actual,3,nordics,home_care,opex_rnd,15788.67
ly_actual,3,nordics,home_care,d_and_a,35423.29
ly_actual,3,nordics,personal_care,revenue,748929.72
ly_actual,3,nordics,personal_care,cogs_materials,222881.48
ly_actual,3,nordics,personal_care,cogs_production,86276.7
ly_actual,3,nordics,personal_care,cogs_logistics,50328.08
ly_actual,3,nordics,personal_care,opex_marketing,81358.46
ly_actual,3,nordics,personal_care,opex_sales,67403.67
ly_actual,3,nordics,personal_care,opex_gna,39599.02
ly_actual,3,nordics,personal_care,opex_rnd,11879.71
ly_actual,3,nordics,personal_care,d_and_a,26653.19
ly_actual,4,italy,beverages,revenue,3840324.03
ly_actual,4,italy,beverages,cogs_materials,1380980.52
ly_actual,4,italy,beverages,cogs_production,534573.11
ly_actual,4,italy,beverages,cogs_logistics,311834.31
ly_actual,4,italy,beverages,opex_marketing,418173.52
ly_actual,4,italy,beverages,opex_sales,345629.16
ly_actual,4,italy,beverages,opex_gna,189506.97
ly_actual,4,italy,beverages,opex_rnd,56852.09
ly_actual,4,italy,beverages,d_and_a,127552.77
ly_actual,4,italy,snacks,revenue,2669799.1
ly_actual,4,italy,snacks,cogs_materials,910401.49
ly_actual,4,italy,snacks,cogs_production,352413.48
ly_actual,4,italy,snacks,cogs_logistics,205574.53
ly_actual,4,italy,snacks,opex_marketing,288377.25
ly_actual,4,italy,snacks,opex_sales,240281.92
ly_actual,4,italy,snacks,opex_gna,138822.05
ly_actual,4,italy,snacks,opex_rnd,41646.62
ly_actual,4,italy,snacks,d_and_a,93437.92
ly_actual,4,italy,dairy,revenue,2612480.51
ly_actual,4,italy,dairy,cogs_materials,1101421.78
ly_actual,4,italy,dairy,cogs_production,426356.82
ly_actual,4,italy,dairy,cogs_logistics,248708.14
ly_actual,4,italy,dairy,opex_marketing,274473.47
ly_actual,4,italy,dairy,opex_sales,235123.25
ly_actual,4,italy,dairy,opex_gna,132420.25
ly_actual,4,italy,dairy,opex_rnd,39726.08
ly_actual,4,italy,dairy,d_and_a,89129.01
ly_actual,4,italy,home_care,revenue,1815867.12
ly_actual,4,italy,home_care,cogs_materials,675502.57
ly_actual,4,italy,home_care,cogs_production,261484.86
ly_actual,4,italy,home_care,cogs_logistics,152532.84
ly_actual,4,italy,home_care,opex_marketing,175757.0
ly_actual,4,italy,home_care,opex_sales,163428.04
ly_actual,4,italy,home_care,opex_gna,80785.53
ly_actual,4,italy,home_care,opex_rnd,24235.66
ly_actual,4,italy,home_care,d_and_a,54374.88
ly_actual,4,italy,personal_care,revenue,1388452.76
ly_actual,4,italy,personal_care,cogs_materials,413203.54
ly_actual,4,italy,personal_care,cogs_production,159949.76
ly_actual,4,italy,personal_care,cogs_logistics,93304.03
ly_actual,4,italy,personal_care,opex_marketing,144159.76
ly_actual,4,italy,personal_care,opex_sales,124960.75
ly_actual,4,italy,personal_care,opex_gna,69329.43
ly_actual,4,italy,personal_care,opex_rnd,20798.83
ly_actual,4,italy,personal_care,d_and_a,46664.04
ly_actual,4,iberia,beverages,revenue,2648123.81
ly_actual,4,iberia,beverages,cogs_materials,952265.32
ly_actual,4,iberia,beverages,cogs_production,368618.83
ly_actual,4,iberia,beverages,cogs_logistics,215027.65
ly_actual,4,iberia,beverages,opex_marketing,298375.15
ly_actual,4,iberia,beverages,opex_sales,238331.14
ly_actual,4,iberia,beverages,opex_gna,135217.0
ly_actual,4,iberia,beverages,opex_rnd,40565.1
ly_actual,4,iberia,beverages,d_and_a,91011.44
ly_actual,4,iberia,snacks,revenue,1787043.19
ly_actual,4,iberia,snacks,cogs_materials,609381.73
ly_actual,4,iberia,snacks,cogs_production,235889.7
ly_actual,4,iberia,snacks,cogs_logistics,137602.33
ly_actual,4,iberia,snacks,opex_marketing,198333.08
ly_actual,4,iberia,snacks,opex_sales,160833.89
ly_actual,4,iberia,snacks,opex_gna,95475.65
ly_actual,4,iberia,snacks,opex_rnd,28642.69
ly_actual,4,iberia,snacks,d_and_a,64262.46
ly_actual,4,iberia,dairy,revenue,1551642.95
ly_actual,4,iberia,dairy,cogs_materials,654172.67
ly_actual,4,iberia,dairy,cogs_production,253228.13
ly_actual,4,iberia,dairy,cogs_logistics,147716.41
ly_actual,4,iberia,dairy,opex_marketing,166034.23
ly_actual,4,iberia,dairy,opex_sales,139647.87
ly_actual,4,iberia,dairy,opex_gna,80103.53
ly_actual,4,iberia,dairy,opex_rnd,24031.06
ly_actual,4,iberia,dairy,d_and_a,53915.84
ly_actual,4,iberia,home_care,revenue,1464563.3
ly_actual,4,iberia,home_care,cogs_materials,544817.55
ly_actual,4,iberia,home_care,cogs_production,210897.12
ly_actual,4,iberia,home_care,cogs_logistics,123023.32
ly_actual,4,iberia,home_care,opex_marketing,138885.13
ly_actual,4,iberia,home_care,opex_sales,131810.7
ly_actual,4,iberia,home_care,opex_gna,63837.62
ly_actual,4,iberia,home_care,opex_rnd,19151.29
ly_actual,4,iberia,home_care,d_and_a,42967.63
ly_actual,4,iberia,personal_care,revenue,844832.42
ly_actual,4,iberia,personal_care,cogs_materials,251422.13
ly_actual,4,iberia,personal_care,cogs_production,97324.7
ly_actual,4,iberia,personal_care,cogs_logistics,56772.74
ly_actual,4,iberia,personal_care,opex_marketing,86895.06
ly_actual,4,iberia,personal_care,opex_sales,76034.92
ly_actual,4,iberia,personal_care,opex_gna,41789.65
ly_actual,4,iberia,personal_care,opex_rnd,12536.89
ly_actual,4,iberia,personal_care,d_and_a,28127.65
ly_actual,4,dach,beverages,revenue,2813329.68
ly_actual,4,dach,beverages,cogs_materials,1011673.35
ly_actual,4,dach,beverages,cogs_production,391615.49
ly_actual,4,dach,beverages,cogs_logistics,228442.37
ly_actual,4,dach,beverages,opex_marketing,317798.56
ly_actual,4,dach,beverages,opex_sales,253199.67
ly_actual,4,dach,beverages,opex_gna,144019.26
ly_actual,4,dach,beverages,opex_rnd,43205.78
ly_actual,4,dach,beverages,d_and_a,96936.04
ly_actual,4,dach,snacks,revenue,2236379.18
ly_actual,4,dach,snacks,cogs_materials,762605.3
ly_actual,4,dach,snacks,cogs_production,295202.05
ly_actual,4,dach,snacks,cogs_logistics,172201.2
ly_actual,4,dach,snacks,opex_marketing,253608.76
ly_actual,4,dach,snacks,opex_sales,201274.13
ly_actual,4,dach,snacks,opex_gna,122084.83
ly_actual,4,dach,snacks,opex_rnd,36625.45
ly_actual,4,dach,snacks,d_and_a,82172.48
ly_actual,4,dach,dairy,revenue,1709296.0
ly_actual,4,dach,dairy,cogs_materials,720639.19
ly_actual,4,dach,dairy,cogs_production,278957.11
ly_actual,4,dach,dairy,cogs_logistics,162724.98
ly_actual,4,dach,dairy,opex_marketing,177096.58
ly_actual,4,dach,dairy,opex_sales,153836.64
ly_actual,4,dach,dairy,opex_gna,85440.58
ly_actual,4,dach,dairy,opex_rnd,25632.17
ly_actual,4,dach,dairy,d_and_a,57508.08
ly_actual,4,dach,home_care,revenue,2260604.35
ly_actual,4,dach,home_care,cogs_materials,840944.82
ly_actual,4,dach,home_care,cogs_production,325527.03
ly_actual,4,dach,home_care,cogs_logistics,189890.77
ly_actual,4,dach,home_care,opex_marketing,220510.83
ly_actual,4,dach,home_care,opex_sales,203454.39
ly_actual,4,dach,home_care,opex_gna,101356.33
ly_actual,4,dach,home_care,opex_rnd,30406.9
ly_actual,4,dach,home_care,d_and_a,68220.61
ly_actual,4,dach,personal_care,revenue,1407762.09
ly_actual,4,dach,personal_care,cogs_materials,418950.0
ly_actual,4,dach,personal_care,cogs_production,162174.19
ly_actual,4,dach,personal_care,cogs_logistics,94601.61
ly_actual,4,dach,personal_care,opex_marketing,145072.83
ly_actual,4,dach,personal_care,opex_sales,126698.59
ly_actual,4,dach,personal_care,opex_gna,69768.55
ly_actual,4,dach,personal_care,opex_rnd,20930.56
ly_actual,4,dach,personal_care,d_and_a,46959.6
ly_actual,4,nordics,beverages,revenue,1270896.9
ly_actual,4,nordics,beverages,cogs_materials,457014.53
ly_actual,4,nordics,beverages,cogs_production,176908.85
ly_actual,4,nordics,beverages,cogs_logistics,103196.83
ly_actual,4,nordics,beverages,opex_marketing,161110.73
ly_actual,4,nordics,beverages,opex_sales,114380.72
ly_actual,4,nordics,beverages,opex_gna,73011.81
ly_actual,4,nordics,beverages,opex_rnd,21903.54
ly_actual,4,nordics,beverages,d_and_a,49142.56
ly_actual,4,nordics,snacks,revenue,1684864.83
ly_actual,4,nordics,snacks,cogs_materials,574538.91
ly_actual,4,nordics,snacks,cogs_production,222402.16
ly_actual,4,nordics,snacks,cogs_logistics,129734.59
ly_actual,4,nordics,snacks,opex_marketing,191245.68
ly_actual,4,nordics,snacks,opex_sales,151637.83
ly_actual,4,nordics,snacks,opex_gna,92063.84
ly_actual,4,nordics,snacks,opex_rnd,27619.15
ly_actual,4,nordics,snacks,d_and_a,61966.05
ly_actual,4,nordics,dairy,revenue,1394722.81
ly_actual,4,nordics,dairy,cogs_materials,588015.13
ly_actual,4,nordics,dairy,cogs_production,227618.76
ly_actual,4,nordics,dairy,cogs_logistics,132777.61
ly_actual,4,nordics,dairy,opex_marketing,146564.1
ly_actual,4,nordics,dairy,opex_sales,125525.05
ly_actual,4,nordics,dairy,opex_gna,70710.13
ly_actual,4,nordics,dairy,opex_rnd,21213.04
ly_actual,4,nordics,dairy,d_and_a,47593.36
ly_actual,4,nordics,home_care,revenue,1203237.51
ly_actual,4,nordics,home_care,cogs_materials,447604.35
ly_actual,4,nordics,home_care,cogs_production,173266.2
ly_actual,4,nordics,home_care,cogs_logistics,101071.95
ly_actual,4,nordics,home_care,opex_marketing,114499.41
ly_actual,4,nordics,home_care,opex_sales,108291.38
ly_actual,4,nordics,home_care,opex_gna,52628.89
ly_actual,4,nordics,home_care,opex_rnd,15788.67
ly_actual,4,nordics,home_care,d_and_a,35423.29
ly_actual,4,nordics,personal_care,revenue,776961.75
ly_actual,4,nordics,personal_care,cogs_materials,231223.82
ly_actual,4,nordics,personal_care,cogs_production,89505.99
ly_actual,4,nordics,personal_care,cogs_logistics,52211.83
ly_actual,4,nordics,personal_care,opex_marketing,82340.0
ly_actual,4,nordics,personal_care,opex_sales,69926.56
ly_actual,4,nordics,personal_care,opex_gna,39599.02
ly_actual,4,nordics,personal_care,opex_rnd,11879.71
ly_actual,4,nordics,personal_care,d_and_a,26653.19
ly_actual,5,italy,beverages,revenue,4052506.41
ly_actual,5,italy,beverages,cogs_materials,1457281.31
ly_actual,5,italy,beverages,cogs_production,564108.89
ly_actual,5,italy,beverages,cogs_logistics,329063.52
ly_actual,5,italy,beverages,opex_marketing,446426.72
ly_actual,5,italy,beverages,opex_sales,364725.58
ly_actual,5,italy,beverages,opex_gna,189506.97
ly_actual,5,italy,beverages,opex_rnd,56852.09
ly_actual,5,italy,beverages,d_and_a,127552.77
ly_actual,5,italy,snacks,revenue,2848483.8
ly_actual,5,italy,snacks,cogs_materials,971332.98
ly_actual,5,italy,snacks,cogs_production,375999.86
ly_actual,5,italy,snacks,cogs_logistics,219333.25
ly_actual,5,italy,snacks,opex_marketing,291812.59
ly_actual,5,italy,snacks,opex_sales,256363.54
ly_actual,5,italy,snacks,opex_gna,138822.05
ly_actual,5,italy,snacks,opex_rnd,41646.62
ly_actual,5,italy,snacks,d_and_a,93437.92
ly_actual,5,italy,dairy,revenue,2558976.86
ly_actual,5,italy,dairy,cogs_materials,1078864.64
ly_actual,5,italy,dairy,cogs_production,417625.02
ly_actual,5,italy,dairy,cogs_logistics,243614.6
ly_actual,5,italy,dairy,opex_marketing,271142.03
ly_actual,5,italy,dairy,opex_sales,230307.92
ly_actual,5,italy,dairy,opex_gna,132420.25
ly_actual,5,italy,dairy,opex_rnd,39726.08
ly_actual,5,italy,dairy,d_and_a,89129.01
ly_actual,5,italy,home_care,revenue,1688045.26
ly_actual,5,italy,home_care,cogs_materials,627952.84
ly_actual,5,italy,home_care,cogs_production,243078.52
ly_actual,5,italy,home_care,cogs_logistics,141795.8
ly_actual,5,italy,home_care,opex_marketing,167613.82
ly_actual,5,italy,home_care,opex_sales,151924.07
ly_actual,5,italy,home_care,opex_gna,80785.53
ly_actual,5,italy,home_care,opex_rnd,24235.66
ly_actual,5,italy,home_care,d_and_a,54374.88
ly_actual,5,italy,personal_care,revenue,1403325.15
ly_actual,5,italy,personal_care,cogs_materials,417629.57
ly_actual,5,italy,personal_care,cogs_production,161663.06
ly_actual,5,italy,personal_care,cogs_logistics,94303.45
ly_actual,5,italy,personal_care,opex_marketing,145878.22
ly_actual,5,italy,personal_care,opex_sales,126299.26
ly_actual,5,italy,personal_care,opex_gna,69329.43
ly_actual,5,italy,personal_care,opex_rnd,20798.83
ly_actual,5,italy,personal_care,d_and_a,46664.04
ly_actual,5,iberia,beverages,revenue,2997860.45
ly_actual,5,iberia,beverages,cogs_materials,1078030.62
ly_actual,5,iberia,beverages,cogs_production,417302.17
ly_actual,5,iberia,beverages,cogs_logistics,243426.27
ly_actual,5,iberia,beverages,opex_marketing,318534.37
ly_actual,5,iberia,beverages,opex_sales,269807.44
ly_actual,5,iberia,beverages,opex_gna,135217.0
ly_actual,5,iberia,beverages,opex_rnd,40565.1
ly_actual,5,iberia,beverages,d_and_a,91011.44
ly_actual,5,iberia,snacks,revenue,1905637.78
ly_actual,5,iberia,snacks,cogs_materials,649822.48
ly_actual,5,iberia,snacks,cogs_production,251544.19
ly_actual,5,iberia,snacks,cogs_logistics,146734.11
ly_actual,5,iberia,snacks,opex_marketing,200695.75
ly_actual,5,iberia,snacks,opex_sales,171507.4
ly_actual,5,iberia,snacks,opex_gna,95475.65
ly_actual,5,iberia,snacks,opex_rnd,28642.69
ly_actual,5,iberia,snacks,d_and_a,64262.46
ly_actual,5,iberia,dairy,revenue,1460148.15
ly_actual,5,iberia,dairy,cogs_materials,615598.46
ly_actual,5,iberia,dairy,cogs_production,238296.18
ly_actual,5,iberia,dairy,cogs_logistics,139006.1
ly_actual,5,iberia,dairy,opex_marketing,164018.98
ly_actual,5,iberia,dairy,opex_sales,131413.33
ly_actual,5,iberia,dairy,opex_gna,80103.53
ly_actual,5,iberia,dairy,opex_rnd,24031.06
ly_actual,5,iberia,dairy,d_and_a,53915.84
ly_actual,5,iberia,home_care,revenue,1433656.49
ly_actual,5,iberia,home_care,cogs_materials,533320.21
ly_actual,5,iberia,home_care,cogs_production,206446.53
ly_actual,5,iberia,home_care,cogs_logistics,120427.14
ly_actual,5,iberia,home_care,opex_marketing,132450.3
ly_actual,5,iberia,home_care,opex_sales,129029.08
ly_actual,5,iberia,home_care,opex_gna,63837.62
ly_actual,5,iberia,home_care,opex_rnd,19151.29
ly_actual,5,iberia,home_care,d_and_a,42967.63
ly_actual,5,iberia,personal_care,revenue,836985.83
ly_actual,5,iberia,personal_care,cogs_materials,249086.98
ly_actual,5,iberia,personal_care,cogs_production,96420.77
ly_actual,5,iberia,personal_care,cogs_logistics,56245.45
ly_actual,5,iberia,personal_care,opex_marketing,87930.9
ly_actual,5,iberia,personal_care,opex_sales,75328.72
ly_actual,5,iberia,personal_care,opex_gna,41789.65
ly_actual,5,iberia,personal_care,opex_rnd,12536.89
ly_actual,5,iberia,personal_care,d_and_a,28127.65
ly_actual,5,dach,beverages,revenue,2990070.89
ly_actual,5,dach,beverages,cogs_materials,1075229.49
ly_actual,5,dach,beverages,cogs_production,416217.87
ly_actual,5,dach,beverages,cogs_logistics,242793.76
ly_actual,5,dach,beverages,opex_marketing,339270.09
ly_actual,5,dach,beverages,opex_sales,269106.38
ly_actual,5,dach,beverages,opex_gna,144019.26
ly_actual,5,dach,beverages,opex_rnd,43205.78
ly_actual,5,dach,beverages,d_and_a,96936.04
ly_actual,5,dach,snacks,revenue,2408173.76
ly_actual,5,dach,snacks,cogs_materials,821187.25
ly_actual,5,dach,snacks,cogs_production,317878.94
ly_actual,5,dach,snacks,cogs_logistics,185429.38
ly_actual,5,dach,snacks,opex_marketing,256629.91
ly_actual,5,dach,snacks,opex_sales,216735.64
ly_actual,5,dach,snacks,opex_gna,122084.83
ly_actual,5,dach,snacks,opex_rnd,36625.45
ly_actual,5,dach,snacks,d_and_a,82172.48
ly_actual,5,dach,dairy,revenue,1633395.15
ly_actual,5,dach,dairy,cogs_materials,688639.39
ly_actual,5,dach,dairy,cogs_production,266570.09
ly_actual,5,dach,dairy,cogs_logistics,155499.22
ly_actual,5,dach,dairy,opex_marketing,174947.06
ly_actual,5,dach,dairy,opex_sales,147005.56
ly_actual,5,dach,dairy,opex_gna,85440.58
ly_actual,5,dach,dairy,opex_rnd,25632.17
ly_actual,5,dach,dairy,d_and_a,57508.08
ly_actual,5,dach,home_care,revenue,2112349.33
ly_actual,5,dach,home_care,cogs_materials,785793.95
ly_actual,5,dach,home_care,cogs_production,304178.3
ly_actual,5,dach,home_care,cogs_logistics,177437.34
ly_actual,5,dach,home_care,opex_marketing,210294.11
ly_actual,5,dach,home_care,opex_sales,190111.44
ly_actual,5,dach,home_care,opex_gna,101356.33
ly_actual,5,dach,home_care,opex_rnd,30406.9
ly_actual,5,dach,home_care,d_and_a,68220.61
ly_actual,5,dach,personal_care,revenue,1385192.59
ly_actual,5,dach,personal_care,cogs_materials,412233.31
ly_actual,5,dach,personal_care,cogs_production,159574.19
ly_actual,5,dach,personal_care,cogs_logistics,93084.94
ly_actual,5,dach,personal_care,opex_marketing,146802.17
ly_actual,5,dach,personal_care,opex_sales,124667.33
ly_actual,5,dach,personal_care,opex_gna,69768.55
ly_actual,5,dach,personal_care,opex_rnd,20930.56
ly_actual,5,dach,personal_care,d_and_a,46959.6
ly_actual,5,nordics,beverages,revenue,1548903.96
ly_actual,5,nordics,beverages,cogs_materials,556985.86
ly_actual,5,nordics,beverages,cogs_production,215607.43
ly_actual,5,nordics,beverages,cogs_logistics,125771.0
ly_actual,5,nordics,beverages,opex_marketing,171995.9
ly_actual,5,nordics,beverages,opex_sales,139401.36
ly_actual,5,nordics,beverages,opex_gna,73011.81
ly_actual,5,nordics,beverages,opex_rnd,21903.54
ly_actual,5,nordics,beverages,d_and_a,49142.56
ly_actual,5,nordics,snacks,revenue,1917057.66
ly_actual,5,nordics,snacks,cogs_materials,653716.66
ly_actual,5,nordics,snacks,cogs_production,253051.61
ly_actual,5,nordics,snacks,cogs_logistics,147613.44
ly_actual,5,nordics,snacks,opex_marketing,193523.92
ly_actual,5,nordics,snacks,opex_sales,172535.19
ly_actual,5,nordics,snacks,opex_gna,92063.84
ly_actual,5,nordics,snacks,opex_rnd,27619.15
ly_actual,5,nordics,snacks,d_and_a,61966.05
ly_actual,5,nordics,dairy,revenue,1395474.66
ly_actual,5,nordics,dairy,cogs_materials,588332.12
ly_actual,5,nordics,dairy,cogs_production,227741.46
ly_actual,5,nordics,dairy,cogs_logistics,132849.19
ly_actual,5,nordics,dairy,opex_marketing,144785.17
ly_actual,5,nordics,dairy,opex_sales,125592.72
ly_actual,5,nordics,dairy,opex_gna,70710.13
ly_actual,5,nordics,dairy,opex_rnd,21213.04
ly_actual,5,nordics,dairy,d_and_a,47593.36
ly_actual,5,nordics,home_care,revenue,1152001.59
ly_actual,5,nordics,home_care,cogs_materials,428544.59
ly_actual,5,nordics,home_care,cogs_production,165888.23
ly_actual,5,nordics,home_care,cogs_logistics,96768.13
ly_actual,5,nordics,home_care,opex_marketing,109194.42
ly_actual,5,nordics,home_care,opex_sales,103680.14
ly_actual,5,nordics,home_care,opex_gna,52628.89
ly_actual,5,nordics,home_care,opex_rnd,15788.67
ly_actual,5,nordics,home_care,d_and_a,35423.29
ly_actual,5,nordics,personal_care,revenue,756749.11
ly_actual,5,nordics,personal_care,cogs_materials,225208.54
ly_actual,5,nordics,personal_care,cogs_production,87177.5
ly_actual,5,nordics,personal_care,cogs_logistics,50853.54
ly_actual,5,nordics,personal_care,opex_marketing,83321.54
ly_actual,5,nordics,personal_care,opex_sales,68107.42
ly_actual,5,nordics,personal_care,opex_gna,39599.02
ly_actual,5,nordics,personal_care,opex_rnd,11879.71
ly_actual,5,nordics,personal_care,d_and_a,26653.19
ly_actual,6,italy,beverages,revenue,4186534.52
ly_actual,6,italy,beverages,cogs_materials,1505477.81
ly_actual,6,italy,beverages,cogs_production,582765.61
ly_actual,6,italy,beverages,cogs_logistics,339946.6
ly_actual,6,italy,beverages,opex_marketing,477034.36
ly_actual,6,italy,beverages,opex_sales,376788.11
ly_actual,6,italy,beverages,opex_gna,189506.97
ly_actual,6,italy,beverages,opex_rnd,56852.09
ly_actual,6,italy,beverages,d_and_a,127552.77
ly_actual,6,italy,snacks,revenue,2553094.01
ly_actual,6,italy,snacks,cogs_materials,870605.06
